65,22,83,t,44,20,88,f,44,50
51,40,64,t,7,90,57,f,92,16
74,63,9,t,19,86,55,f,77,4
29,8,38,t,25,90,84,f,35,82
62,74,65,t,31,44,72,f,27,29
69,4,57,t,77,69,81,f,63,46
57,15,74,t,76,57,89,f,64,84
45,57,48,t,37,74,45,f,52,90
47,42,79,t,73,57,85,f,4,83
34,43,43,t,29,45,35,f,24,4
73,26,39,t,85,51,11,f,26,37
84,55,45,t,15,67,6,f,25,94
99,61,87,t,62,64,34,f,44,72
56,64,65,t,93,91,8,f,41,95
3,81,1,t,97,64,35,f,39,59
6,74,2,t,25,61,30,f,46,49
27,84,8,t,91,8,37,f,54,15
53,42,3,t,77,58,67,f,54,29
96,49,2,t,70,68,57,f,91,62
77,88,95,t,23,48,9,f,33,44
73,62,24,t,64,26,46,f,49,28
13,74,45,t,25,3,11,f,15,16
86,43,39,t,50,13,92,f,9,38
46,47,82,t,31,34,27,f,49,97
46,21,76,t,67,7,7,f,86,71
97,80,79,t,21,21,34,f,46,40
58,49,47,t,54,5,59,f,89,36
38,86,24,t,61,82,44,f,3,33
29,17,0,t,30,61,64,f,99,56
78,11,32,t,87,42,19,f,63,58
96,5,78,t,58,90,52,f,20,87
85,11,16,t,81,68,90,f,32,50
71,96,99,t,49,15,32,f,21,11
27,75,65,t,42,83,14,f,88,44
37,70,75,t,31,90,15,f,74,3
73,28,6,t,12,93,55,f,17,95
79,37,31,t,49,44,69,f,44,61
78,27,21,t,35,61,9,f,7,0
52,9,85,t,8,6,67,f,53,68
96,49,47,t,65,56,24,f,82,90
72,70,94,t,64,63,79,f,50,27
51,62,97,t,17,86,55,f,3,84
71,43,18,t,87,69,53,f,28,35
70,56,19,t,39,43,92,f,50,77
49,34,99,t,30,62,24,f,13,84
92,32,55,t,29,17,49,f,42,65
79,10,62,t,95,51,48,f,49,53
40,81,2,t,27,1,86,f,95,22
6,81,91,t,30,24,94,f,40,71
79,25,59,t,26,52,16,f,29,5
44,78,40,t,58,33,35,f,78,56
38,1,71,t,94,98,42,f,19,16
50,52,86,t,23,28,85,f,77,4
33,99,13,t,30,88,35,f,14,72
17,47,22,t,72,77,77,f,51,11
24,64,44,t,1,2,70,f,4,80
81,85,55,t,15,54,59,f,17,55
12,32,11,t,38,9,74,f,41,20
2,97,92,t,17,85,34,f,12,86
20,73,95,t,88,35,59,f,81,0
4,37,8,t,18,69,57,f,91,7
6,29,88,t,25,88,70,f,19,79
46,64,49,t,32,68,46,f,26,64
81,17,14,t,6,90,74,f,17,31
13,94,51,t,56,87,3,f,52,89
15,27,4,t,58,5,65,f,47,50
71,60,11,t,40,16,75,f,86,92
22,11,38,t,96,24,52,f,27,46
84,93,13,t,61,3,20,f,37,61
19,71,47,t,36,21,15,f,95,52
29,14,76,t,91,15,67,f,25,49
22,46,69,t,72,51,34,f,85,97
60,95,98,t,64,25,20,f,26,42
95,93,73,t,47,97,83,f,21,37
58,35,43,t,46,90,8,f,10,21
60,30,96,t,90,30,46,f,97,97
53,48,73,t,62,40,32,f,72,91
3,7,85,t,93,92,67,f,82,41
49,88,56,t,70,24,49,f,62,0
24,31,2,t,39,73,89,f,45,96
59,19,63,t,49,92,59,f,79,71
8,69,30,t,59,42,82,f,81,27
66,63,64,t,26,54,74,f,74,27
42,53,21,t,71,48,65,f,83,16
1,46,65,t,4,63,66,f,11,40
67,32,31,t,79,90,0,f,3,7
96,38,30,t,28,93,23,f,62,42
14,81,46,t,69,46,66,f,18,0
54,21,98,t,69,51,51,f,2,42
89,81,41,t,99,63,81,f,82,4
33,54,76,t,90,8,79,f,67,85
76,61,5,t,67,74,41,f,40,61
21,4,53,t,16,31,22,f,71,72
62,37,38,t,34,58,90,f,37,22
14,88,80,t,20,80,72,f,14,23
0,36,72,t,90,87,48,f,45,73
70,23,68,t,99,33,0,f,54,47
48,60,56,t,1,87,73,f,9,5
44,59,97,t,10,90,58,f,15,68
7,77,92,t,64,9,3,f,2,64
46,53,91,t,27,38,67,f,83,28
29,82,18,t,25,92,16,f,60,87
